#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
2024,05,14,16,40,0.6,MM,MM,MM,MM,MM,MM,,MM,110
2024,05,14,16,30,0.5,MM,MM,MM,MM,MM,MM,,MM,109
2024,05,14,16,20,0.5,MM,MM,MM,MM,MM,MM,,MM,99
2024,05,14,16,10,0.5,MM,MM,MM,MM,MM,MM,,MM,83
2024,05,14,16,00,0.5,MM,MM,MM,MM,MM,MM,,MM,70
2024,05,14,15,50,0.4,MM,MM,MM,MM,MM,MM,,MM,60
2024,05,14,15,40,0.5,MM,MM,MM,MM,MM,MM,,MM,53
2024,05,14,15,30,0.4,MM,MM,MM,MM,MM,MM,,MM,48
2024,05,14,15,20,0.4,MM,MM,MM,MM,MM,MM,,MM,45
2024,05,14,15,10,0.4,MM,MM,MM,MM,MM,MM,,MM,48
2024,05,14,15,00,0.4,MM,MM,MM,MM,MM,MM,,MM,56
2024,05,14,14,50,0.4,MM,MM,MM,MM,MM,MM,,MM,71
2024,05,14,14,40,0.4,MM,MM,MM,MM,MM,MM,,MM,88
2024,05,14,14,30,0.4,MM,MM,MM,MM,MM,MM,,MM,100
2024,05,14,14,20,0.4,MM,MM,MM,MM,MM,MM,,MM,112
2024,05,14,14,10,0.4,MM,MM,MM,MM,MM,MM,,MM,123
2024,05,14,14,00,0.4,MM,MM,MM,MM,MM,MM,,MM,135
2024,05,14,13,50,0.4,MM,MM,MM,MM,MM,MM,,MM,150
2024,05,14,13,40,0.3,MM,MM,MM,MM,MM,MM,,MM,158
2024,05,14,13,30,0.3,MM,MM,MM,MM,MM,MM,,MM,162
2024,05,14,13,20,0.3,MM,MM,MM,MM,MM,MM,,MM,163
2024,05,14,13,10,0.3,MM,MM,MM,MM,MM,MM,,MM,164
2024,05,14,13,00,0.2,MM,MM,MM,MM,MM,MM,,MM,154
2024,05,14,12,50,0.2,MM,MM,MM,MM,MM,MM,,MM,138
2024,05,14,12,40,0.2,MM,MM,MM,MM,MM,MM,,MM,127
2024,05,14,12,30,0.3,MM,MM,MM,MM,MM,MM,,MM,120
2024,05,14,12,20,0.2,MM,MM,MM,MM,MM,MM,,MM,110
2024,05,14,12,10,0.3,MM,MM,MM,MM,MM,MM,,MM,103
2024,05,14,12,00,0.3,MM,MM,MM,MM,MM,MM,,MM,101
2024,05,14,11,50,0.2,MM,MM,MM,MM,MM,MM,,MM,100
2024,05,14,11,40,0.3,MM,MM,MM,MM,MM,MM,,MM,104
2024,05,14,11,30,0.3,MM,MM,MM,MM,MM,MM,,MM,108
2024,05,14,11,20,0.3,MM,MM,MM,MM,MM,MM,,MM,107
2024,05,14,11,10,0.3,MM,MM,MM,MM,MM,MM,,MM,106
2024,05,14,11,00,0.3,MM,MM,MM,MM,MM,MM,,MM,107
2024,05,14,10,50,0.3,MM,MM,MM,MM,MM,MM,,MM,107
2024,05,14,10,40,0.3,MM,MM,MM,MM,MM,MM,,MM,106
2024,05,14,10,30,0.3,MM,MM,MM,MM,MM,MM,,MM,108
2024,05,14,10,20,0.3,MM,MM,MM,MM,MM,MM,,MM,113
2024,05,14,10,10,0.3,MM,MM,MM,MM,MM,MM,,MM,112
2024,05,14,10,00,0.3,MM,MM,MM,MM,MM,MM,,MM,112
2024,05,14,09,50,0.3,MM,MM,MM,MM,MM,MM,,MM,114
2024,05,14,09,40,0.3,MM,MM,MM,MM,MM,MM,,MM,118
2024,05,14,09,30,0.3,MM,MM,MM,MM,MM,MM,,MM,119
2024,05,14,09,20,0.3,MM,MM,MM,MM,MM,MM,,MM,120
2024,05,14,09,10,0.3,MM,MM,MM,MM,MM,MM,,MM,119
2024,05,14,09,00,0.3,MM,MM,MM,MM,MM,MM,,MM,119
2024,05,14,08,50,0.3,MM,MM,MM,MM,MM,MM,,MM,120
2024,05,14,08,40,0.4,MM,MM,MM,MM,MM,MM,,MM,116
2024,05,14,08,30,0.3,MM,MM,MM,MM,MM,MM,,MM,109
2024,05,14,08,20,0.4,MM,MM,MM,MM,MM,MM,,MM,104
2024,05,14,08,10,0.4,MM,MM,MM,MM,MM,MM,,MM,97
2024,05,14,08,00,0.4,MM,MM,MM,MM,MM,MM,,MM,95
2024,05,14,07,50,0.4,MM,MM,MM,MM,MM,MM,,MM,92
2024,05,14,07,40,0.4,MM,MM,MM,MM,MM,MM,,MM,89
2024,05,14,07,30,0.4,MM,MM,MM,MM,MM,MM,,MM,93
2024,05,14,07,20,0.5,MM,MM,MM,MM,MM,MM,,MM,91
2024,05,14,07,10,0.5,MM,MM,MM,MM,MM,MM,,MM,84
2024,05,14,07,00,0.5,MM,MM,MM,MM,MM,MM,,MM,84
2024,05,14,06,50,0.5,MM,MM,MM,MM,MM,MM,,MM,85
2024,05,14,06,40,0.5,MM,MM,MM,MM,MM,MM,,MM,83
2024,05,14,06,30,0.5,MM,MM,MM,MM,MM,MM,,MM,80
2024,05,14,06,20,0.5,MM,MM,MM,MM,MM,MM,,MM,78
2024,05,14,06,10,0.5,MM,MM,MM,MM,MM,MM,,MM,81
2024,05,14,06,00,0.5,MM,MM,MM,MM,MM,MM,,MM,87
2024,05,14,05,50,0.5,MM,MM,MM,MM,MM,MM,,MM,88
2024,05,14,05,40,0.5,MM,MM,MM,MM,MM,MM,,MM,88
2024,05,14,05,30,0.5,MM,MM,MM,MM,MM,MM,,MM,90
2024,05,14,05,20,0.5,MM,MM,MM,MM,MM,MM,,MM,95
2024,05,14,05,10,0.5,MM,MM,MM,MM,MM,MM,,MM,102
2024,05,14,05,00,0.5,MM,MM,MM,MM,MM,MM,,MM,105
2024,05,14,04,50,0.5,MM,MM,MM,MM,MM,MM,,MM,107
2024,05,14,04,40,0.5,MM,MM,MM,MM,MM,MM,,MM,109
2024,05,14,04,30,0.5,MM,MM,MM,MM,MM,MM,,MM,106
2024,05,14,04,20,0.5,MM,MM,MM,MM,MM,MM,,MM,106
2024,05,14,04,10,0.5,MM,MM,MM,MM,MM,MM,,MM,104
2024,05,14,04,00,0.5,MM,MM,MM,MM,MM,MM,,MM,99
2024,05,14,03,50,0.5,MM,MM,MM,MM,MM,MM,,MM,96
2024,05,14,03,40,0.5,MM,MM,MM,MM,MM,MM,,MM,97
2024,05,14,03,30,0.5,MM,MM,MM,MM,MM,MM,,MM,95
2024,05,14,03,20,0.4,MM,MM,MM,MM,MM,MM,,MM,90
2024,05,14,03,10,0.5,MM,MM,MM,MM,MM,MM,,MM,82
2024,05,14,03,00,0.4,MM,MM,MM,MM,MM,MM,,MM,82
2024,05,14,02,50,0.4,MM,MM,MM,MM,MM,MM,,MM,86
2024,05,14,02,40,0.4,MM,MM,MM,MM,MM,MM,,MM,90
2024,05,14,02,30,0.4,MM,MM,MM,MM,MM,MM,,MM,88
2024,05,14,02,20,0.3,MM,MM,MM,MM,MM,MM,,MM,86
2024,05,14,02,10,0.3,MM,MM,MM,MM,MM,MM,,MM,85
2024,05,14,02,00,0.3,MM,MM,MM,MM,MM,MM,,MM,86
2024,05,14,01,50,0.3,MM,MM,MM,MM,MM,MM,,MM,91
2024,05,14,01,40,0.3,MM,MM,MM,MM,MM,MM,,MM,96
2024,05,14,01,30,0.3,MM,MM,MM,MM,MM,MM,,MM,96
2024,05,14,01,20,0.3,MM,MM,MM,MM,MM,MM,,MM,100
2024,05,14,01,10,0.3,MM,MM,MM,MM,MM,MM,,MM,101
2024,05,14,01,00,0.3,MM,MM,MM,MM,MM,MM,,MM,96
2024,05,14,00,50,0.2,MM,MM,MM,MM,MM,MM,,MM,88
2024,05,14,00,40,0.3,MM,MM,MM,MM,MM,MM,,MM,84
2024,05,14,00,30,0.3,MM,MM,MM,MM,MM,MM,,MM,82
2024,05,14,00,20,0.3,MM,MM,MM,MM,MM,MM,,MM,84
2024,05,14,00,10,0.3,MM,MM,MM,MM,MM,MM,,MM,93
2024,05,14,00,00,0.3,MM,MM,MM,MM,MM,MM,,MM,104
2024,05,13,23,50,0.3,MM,MM,MM,MM,MM,MM,,MM,108
2024,05,13,23,40,0.3,MM,MM,MM,MM,MM,MM,,MM,111
2024,05,13,23,30,0.3,MM,MM,MM,MM,MM,MM,,MM,119
2024,05,13,23,20,0.3,MM,MM,MM,MM,MM,MM,,MM,130
2024,05,13,23,10,0.2,MM,MM,MM,MM,MM,MM,,MM,133
2024,05,13,23,00,0.2,MM,MM,MM,MM,MM,MM,,MM,128
2024,05,13,22,50,0.2,MM,MM,MM,MM,MM,MM,,MM,120
2024,05,13,22,40,0.2,MM,MM,MM,MM,MM,MM,,MM,119
2024,05,13,22,30,0.2,MM,MM,MM,MM,MM,MM,,MM,115
2024,05,13,22,20,0.2,MM,MM,MM,MM,MM,MM,,MM,113
2024,05,13,22,10,0.2,MM,MM,MM,MM,MM,MM,,MM,116
2024,05,13,22,00,0.2,MM,MM,MM,MM,MM,MM,,MM,111
2024,05,13,21,50,0.2,MM,MM,MM,MM,MM,MM,,MM,107
2024,05,13,21,40,0.2,MM,MM,MM,MM,MM,MM,,MM,110
2024,05,13,21,30,0.2,MM,MM,MM,MM,MM,MM,,MM,115
2024,05,13,21,20,0.2,MM,MM,MM,MM,MM,MM,,MM,120
2024,05,13,21,10,0.2,MM,MM,MM,MM,MM,MM,,MM,122
2024,05,13,21,00,0.2,MM,MM,MM,MM,MM,MM,,MM,120
2024,05,13,20,50,0.2,MM,MM,MM,MM,MM,MM,,MM,114
2024,05,13,20,40,0.2,MM,MM,MM,MM,MM,MM,,MM,115
2024,05,13,20,30,0.2,MM,MM,MM,MM,MM,MM,,MM,113
2024,05,13,20,20,0.2,MM,MM,MM,MM,MM,MM,,MM,110
2024,05,13,20,10,0.2,MM,MM,MM,MM,MM,MM,,MM,117
2024,05,13,20,00,0.2,MM,MM,MM,MM,MM,MM,,MM,115
2024,05,13,19,50,0.2,MM,MM,MM,MM,MM,MM,,MM,116
2024,05,13,19,40,0.1,MM,MM,MM,MM,MM,MM,,MM,110
2024,05,13,19,30,0.1,MM,MM,MM,MM,MM,MM,,MM,98
2024,05,13,19,20,0.1,MM,MM,MM,MM,MM,MM,,MM,77
2024,05,13,19,10,0.1,MM,MM,MM,MM,MM,MM,,MM,64
2024,05,13,19,00,0.1,MM,MM,MM,MM,MM,MM,,MM,55
2024,05,13,18,50,0.1,MM,MM,MM,MM,MM,MM,,MM,52
2024,05,13,18,40,0.0,MM,MM,MM,MM,MM,MM,,MM,55
2024,05,13,18,30,0.1,MM,MM,MM,MM,MM,MM,,MM,67
2024,05,13,18,20,0.1,MM,MM,MM,MM,MM,MM,,MM,84
2024,05,13,18,10,0.1,MM,MM,MM,MM,MM,MM,,MM,105
2024,05,13,18,00,0.1,MM,MM,MM,MM,MM,MM,,MM,121
2024,05,13,17,50,0.1,MM,MM,MM,MM,MM,MM,,MM,146
2024,05,13,17,40,0.0,MM,MM,MM,MM,MM,MM,,MM,166
2024,05,13,17,30,0.1,MM,MM,MM,MM,MM,MM,,MM,183
2024,05,13,17,20,0.1,MM,MM,MM,MM,MM,MM,,MM,202
2024,05,13,17,10,0.0,MM,MM,MM,MM,MM,MM,,MM,220
2024,05,13,17,00,0.0,MM,MM,MM,MM,MM,MM,,MM,242
2024,05,13,16,50,0.0,MM,MM,MM,MM,MM,MM,,MM,272
2024,05,13,16,40,0.1,MM,MM,MM,MM,MM,MM,,MM,283
2024,05,13,16,30,0.1,MM,MM,MM,MM,MM,MM,,MM,306
2024,05,13,16,20,0.1,MM,MM,MM,MM,MM,MM,,MM,335
2024,05,13,16,10,0.1,MM,MM,MM,MM,MM,MM,,MM,354
2024,05,13,16,00,0.1,MM,MM,MM,MM,MM,MM,,MM,76
2024,05,13,15,50,0.1,MM,MM,MM,MM,MM,MM,,MM,22
2024,05,13,15,40,0.1,MM,MM,MM,MM,MM,MM,,MM,64
2024,05,13,15,30,0.1,MM,MM,MM,MM,MM,MM,,MM,83
2024,05,13,15,20,0.1,MM,MM,MM,MM,MM,MM,,MM,95
2024,05,13,15,10,0.1,MM,MM,MM,MM,MM,MM,,MM,105
2024,05,13,15,00,0.1,MM,MM,MM,MM,MM,MM,,MM,120
2024,05,13,14,50,0.1,MM,MM,MM,MM,MM,MM,,MM,197
2024,05,13,14,40,0.1,MM,MM,MM,MM,MM,MM,,MM,242
2024,05,13,14,30,0.2,MM,MM,MM,MM,MM,MM,,MM,167
2024,05,13,14,20,0.1,MM,MM,MM,MM,MM,MM,,MM,140
2024,05,13,14,10,0.1,MM,MM,MM,MM,MM,MM,,MM,140
2024,05,13,14,00,0.1,MM,MM,MM,MM,MM,MM,,MM,241
2024,05,13,13,50,0.1,MM,MM,MM,MM,MM,MM,,MM,166
2024,05,13,13,40,0.0,MM,MM,MM,MM,MM,MM,,MM,142
2024,05,13,13,30,0.1,MM,MM,MM,MM,MM,MM,,MM,140
2024,05,13,13,20,0.1,MM,MM,MM,MM,MM,MM,,MM,141
2024,05,13,13,10,0.1,MM,MM,MM,MM,MM,MM,,MM,135
2024,05,13,13,00,0.1,MM,MM,MM,MM,MM,MM,,MM,123
2024,05,13,12,50,0.1,MM,MM,MM,MM,MM,MM,,MM,100
2024,05,13,12,40,0.1,MM,MM,MM,MM,MM,MM,,MM,67
2024,05,13,12,30,0.1,MM,MM,MM,MM,MM,MM,,MM,37
2024,05,13,12,20,0.1,MM,MM,MM,MM,MM,MM,,MM,16
2024,05,13,12,10,0.1,MM,MM,MM,MM,MM,MM,,MM,280
2024,05,13,12,00,0.1,MM,MM,MM,MM,MM,MM,,MM,337
2024,05,13,11,50,0.1,MM,MM,MM,MM,MM,MM,,MM,309
2024,05,13,11,40,0.1,MM,MM,MM,MM,MM,MM,,MM,320
2024,05,13,11,30,0.1,MM,MM,MM,MM,MM,MM,,MM,326
2024,05,13,11,20,0.1,MM,MM,MM,MM,MM,MM,,MM,328
2024,05,13,11,10,0.1,MM,MM,MM,MM,MM,MM,,MM,330
2024,05,13,11,00,0.1,MM,MM,MM,MM,MM,MM,,MM,325
2024,05,13,10,50,0.1,MM,MM,MM,MM,MM,MM,,MM,334
2024,05,13,10,40,0.1,MM,MM,MM,MM,MM,MM,,MM,338
2024,05,13,10,30,0.1,MM,MM,MM,MM,MM,MM,,MM,102
2024,05,13,10,20,0.1,MM,MM,MM,MM,MM,MM,,MM,116
2024,05,13,10,10,0.1,MM,MM,MM,MM,MM,MM,,MM,177
2024,05,13,10,00,0.1,MM,MM,MM,MM,MM,MM,,MM,247
2024,05,13,09,50,0.1,MM,MM,MM,MM,MM,MM,,MM,288
2024,05,13,09,40,0.1,MM,MM,MM,MM,MM,MM,,MM,332
2024,05,13,09,30,0.1,MM,MM,MM,MM,MM,MM,,MM,123
2024,05,13,09,20,0.0,MM,MM,MM,MM,MM,MM,,MM,146
2024,05,13,09,10,0.0,MM,MM,MM,MM,MM,MM,,MM,139
2024,05,13,09,00,0.0,MM,MM,MM,MM,MM,MM,,MM,234
2024,05,13,08,50,0.0,MM,MM,MM,MM,MM,MM,,MM,280
2024,05,13,08,40,0.0,MM,MM,MM,MM,MM,MM,,MM,289
2024,05,13,08,30,0.0,MM,MM,MM,MM,MM,MM,,MM,319
2024,05,13,08,20,0.0,MM,MM,MM,MM,MM,MM,,MM,76
2024,05,13,08,10,0.0,MM,MM,MM,MM,MM,MM,,MM,47
2024,05,13,08,00,0.0,MM,MM,MM,MM,MM,MM,,MM,107
2024,05,13,07,50,0.0,MM,MM,MM,MM,MM,MM,,MM,168
2024,05,13,07,40,0.0,MM,MM,MM,MM,MM,MM,,MM,228
2024,05,13,07,30,0.0,MM,MM,MM,MM,MM,MM,,MM,274
2024,05,13,07,20,0.0,MM,MM,MM,MM,MM,MM,,MM,331
2024,05,13,07,10,0.0,MM,MM,MM,MM,MM,MM,,MM,64
2024,05,13,07,00,0.0,MM,MM,MM,MM,MM,MM,,MM,83
2024,05,13,06,50,0.0,MM,MM,MM,MM,MM,MM,,MM,134
2024,05,13,06,40,0.0,MM,MM,MM,MM,MM,MM,,MM,189
2024,05,13,06,30,0.0,MM,MM,MM,MM,MM,MM,,MM,246
2024,05,13,06,20,0.0,MM,MM,MM,MM,MM,MM,,MM,303
2024,05,13,06,10,0.0,MM,MM,MM,MM,MM,MM,,MM,349
2024,05,13,06,00,0.0,MM,MM,MM,MM,MM,MM,,MM,76
2024,05,13,05,50,0.0,MM,MM,MM,MM,MM,MM,,MM,90
2024,05,13,05,40,0.0,MM,MM,MM,MM,MM,MM,,MM,144
2024,05,13,05,30,0.0,MM,MM,MM,MM,MM,MM,,MM,210
2024,05,13,05,20,0.1,MM,MM,MM,MM,MM,MM,,MM,222
2024,05,13,05,10,0.1,MM,MM,MM,MM,MM,MM,,MM,296
2024,05,13,05,00,0.1,MM,MM,MM,MM,MM,MM,,MM,35
2024,05,13,04,50,0.1,MM,MM,MM,MM,MM,MM,,MM,51
2024,05,13,04,40,0.1,MM,MM,MM,MM,MM,MM,,MM,125
2024,05,13,04,30,0.1,MM,MM,MM,MM,MM,MM,,MM,196
2024,05,13,04,20,0.1,MM,MM,MM,MM,MM,MM,,MM,270
2024,05,13,04,10,0.1,MM,MM,MM,MM,MM,MM,,MM,297
2024,05,13,04,00,0.1,MM,MM,MM,MM,MM,MM,,MM,63
2024,05,13,03,50,0.0,MM,MM,MM,MM,MM,MM,,MM,80
2024,05,13,03,40,0.0,MM,MM,MM,MM,MM,MM,,MM,158
2024,05,13,03,30,0.0,MM,MM,MM,MM,MM,MM,,MM,225
2024,05,13,03,20,0.0,MM,MM,MM,MM,MM,MM,,MM,253
2024,05,13,03,10,0.1,MM,MM,MM,MM,MM,MM,,MM,321
2024,05,13,03,00,0.0,MM,MM,MM,MM,MM,MM,,MM,50
2024,05,13,02,50,0.0,MM,MM,MM,MM,MM,MM,,MM,67
2024,05,13,02,40,0.0,MM,MM,MM,MM,MM,MM,,MM,117
2024,05,13,02,30,0.0,MM,MM,MM,MM,MM,MM,,MM,164
2024,05,13,02,20,0.0,MM,MM,MM,MM,MM,MM,,MM,222
2024,05,13,02,10,0.0,MM,MM,MM,MM,MM,MM,,MM,275
2024,05,13,02,00,0.0,MM,MM,MM,MM,MM,MM,,MM,334
2024,05,13,01,50,0.0,MM,MM,MM,MM,MM,MM,,MM,60
2024,05,13,01,40,0.1,MM,MM,MM,MM,MM,MM,,MM,84
2024,05,13,01,30,0.1,MM,MM,MM,MM,MM,MM,,MM,136
2024,05,13,01,20,0.1,MM,MM,MM,MM,MM,MM,,MM,184
2024,05,13,01,10,0.1,MM,MM,MM,MM,MM,MM,,MM,39
2024,05,13,01,00,0.1,MM,MM,MM,MM,MM,MM,,MM,62
2024,05,13,00,50,0.1,MM,MM,MM,MM,MM,MM,,MM,99
2024,05,13,00,40,0.1,MM,MM,MM,MM,MM,MM,,MM,135
2024,05,13,00,30,0.1,MM,MM,MM,MM,MM,MM,,MM,166
2024,05,13,00,20,0.1,MM,MM,MM,MM,MM,MM,,MM,163
2024,05,13,00,10,0.1,MM,MM,MM,MM,MM,MM,,MM,235
2024,05,13,00,00,0.1,MM,MM,MM,MM,MM,MM,,MM,34
2024,05,12,23,50,0.1,MM,MM,MM,MM,MM,MM,,MM,57
2024,05,12,23,40,0.1,MM,MM,MM,MM,MM,MM,,MM,118
2024,05,12,23,30,0.1,MM,MM,MM,MM,MM,MM,,MM,173
2024,05,12,23,20,0.1,MM,MM,MM,MM,MM,MM,,MM,216
2024,05,12,23,10,0.1,MM,MM,MM,MM,MM,MM,,MM,267
2024,05,12,23,00,0.1,MM,MM,MM,MM,MM,MM,,MM,328
2024,05,12,22,50,0.1,MM,MM,MM,MM,MM,MM,,MM,55
2024,05,12,22,40,0.1,MM,MM,MM,MM,MM,MM,,MM,78
2024,05,12,22,30,0.1,MM,MM,MM,MM,MM,MM,,MM,143
2024,05,12,22,20,0.1,MM,MM,MM,MM,MM,MM,,MM,181
2024,05,12,22,10,0.1,MM,MM,MM,MM,MM,MM,,MM,230
2024,05,12,22,00,0.1,MM,MM,MM,MM,MM,MM,,MM,265
2024,05,12,21,50,0.1,MM,MM,MM,MM,MM,MM,,MM,320
2024,05,12,21,40,0.1,MM,MM,MM,MM,MM,MM,,MM,54
2024,05,12,21,30,0.1,MM,MM,MM,MM,MM,MM,,MM,67
2024,05,12,21,20,0.1,MM,MM,MM,MM,MM,MM,,MM,140
2024,05,12,21,10,0.1,MM,MM,MM,MM,MM,MM,,MM,192
2024,05,12,21,00,0.1,MM,MM,MM,MM,MM,MM,,MM,264
2024,05,12,20,50,0.1,MM,MM,MM,MM,MM,MM,,MM,290
2024,05,12,20,40,0.1,MM,MM,MM,MM,MM,MM,,MM,343
2024,05,12,20,30,0.1,MM,MM,MM,MM,MM,MM,,MM,34
2024,05,12,20,20,0.1,MM,MM,MM,MM,MM,MM,,MM,85
2024,05,12,20,10,0.1,MM,MM,MM,MM,MM,MM,,MM,164
2024,05,12,20,00,0.1,MM,MM,MM,MM,MM,MM,,MM,217
2024,05,12,19,50,0.1,MM,MM,MM,MM,MM,MM,,MM,289
2024,05,12,19,40,0.1,MM,MM,MM,MM,MM,MM,,MM,300
2024,05,12,19,30,0.0,MM,MM,MM,MM,MM,MM,,MM,194
